country-p,country,continent,year,media_vct,num,phase,alpha3
Puerto Rico-2,Puerto Rico,NA,2019,0,0,2,PRI
Puerto Rico-3,Puerto Rico,NA,2010,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2011,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2012,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2013,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2014,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2015,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2016,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2017,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2018,0,0,3,PRI
Puerto Rico-3,Puerto Rico,NA,2019,0,0,3,PRI
Saint Barthélemy-1,Saint Barthélemy,NA,2010,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2011,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2012,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2013,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2014,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2015,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2016,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2017,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2018,0,0,1,BLM
Saint Barthélemy-1,Saint Barthélemy,NA,2019,0,0,1,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2010,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2011,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2012,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2013,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2014,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2015,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2016,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2017,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2018,0,0,2,BLM
Saint Barthélemy-2,Saint Barthélemy,NA,2019,0,0,2,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2010,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2011,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2012,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2013,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2014,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2015,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2016,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2017,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2018,0,0,3,BLM
Saint Barthélemy-3,Saint Barthélemy,NA,2019,0,0,3,BLM
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2010,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2011,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2012,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2013,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2014,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2015,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2016,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2017,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2018,0,0,1,KNA
Saint Kitts and Nevis-1,Saint Kitts and Nevis,NA,2019,0,0,1,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2010,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2011,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2012,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2013,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2014,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2015,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2016,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2017,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2018,0,0,2,KNA
Saint Kitts and Nevis-2,Saint Kitts and Nevis,NA,2019,0,0,2,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2010,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2011,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2012,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2013,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2014,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2015,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2016,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2017,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2018,0,0,3,KNA
Saint Kitts and Nevis-3,Saint Kitts and Nevis,NA,2019,0,0,3,KNA
Saint Lucia-1,Saint Lucia,NA,2010,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2011,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2012,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2013,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2014,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2015,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2016,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2017,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2018,0,0,1,LCA
Saint Lucia-1,Saint Lucia,NA,2019,0,0,1,LCA
Saint Lucia-2,Saint Lucia,NA,2010,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2011,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2012,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2013,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2014,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2015,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2016,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2017,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2018,0,0,2,LCA
Saint Lucia-2,Saint Lucia,NA,2019,0,0,2,LCA
Saint Lucia-3,Saint Lucia,NA,2010,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2011,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2012,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2013,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2014,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2015,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2016,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2017,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2018,0,0,3,LCA
Saint Lucia-3,Saint Lucia,NA,2019,0,0,3,LCA
Saint Martin (French part)-1,Saint Martin (French part),NA,2010,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2011,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2012,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2013,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2014,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2015,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2016,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2017,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2018,0,0,1,MAF
Saint Martin (French part)-1,Saint Martin (French part),NA,2019,0,0,1,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2010,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2011,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2012,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2013,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2014,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2015,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2016,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2017,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2018,0,0,2,MAF
Saint Martin (French part)-2,Saint Martin (French part),NA,2019,0,0,2,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2010,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2011,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2012,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2013,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2014,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2015,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2016,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2017,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2018,0,0,3,MAF
Saint Martin (French part)-3,Saint Martin (French part),NA,2019,0,0,3,MAF
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2010,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2011,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2012,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2013,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2014,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2015,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2016,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2017,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2018,0,0,1,SPM
Saint Pierre and Miquelon-1,Saint Pierre and Miquelon,NA,2019,0,0,1,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2010,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2011,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2012,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2013,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2014,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2015,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2016,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2017,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2018,0,0,2,SPM
Saint Pierre and Miquelon-2,Saint Pierre and Miquelon,NA,2019,0,0,2,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2010,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2011,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2012,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2013,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2014,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2015,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2016,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2017,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2018,0,0,3,SPM
Saint Pierre and Miquelon-3,Saint Pierre and Miquelon,NA,2019,0,0,3,SPM
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2010,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2011,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2012,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2013,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2014,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2015,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2016,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2017,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2018,0,0,1,VCT
Saint Vincent and the Grenadines-1,Saint Vincent and the Grenadines,NA,2019,0,0,1,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2010,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2011,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2012,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2013,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2014,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2015,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2016,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2017,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2018,0,0,2,VCT
Saint Vincent and the Grenadines-2,Saint Vincent and the Grenadines,NA,2019,0,0,2,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2010,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2011,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2012,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2013,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2014,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2015,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2016,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2017,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2018,0,0,3,VCT
Saint Vincent and the Grenadines-3,Saint Vincent and the Grenadines,NA,2019,0,0,3,VCT
Trinidad and Tobago-1,Trinidad and Tobago,NA,2010,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2011,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2012,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2013,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2014,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2015,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2016,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2017,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2018,0,0,1,TTO
Trinidad and Tobago-1,Trinidad and Tobago,NA,2019,0,0,1,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2010,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2011,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2012,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2013,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2014,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2015,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2016,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2017,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2018,0,0,2,TTO
Trinidad and Tobago-2,Trinidad and Tobago,NA,2019,0,0,2,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2010,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2011,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2012,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2013,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2014,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2015,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2016,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2017,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2018,0,0,3,TTO
Trinidad and Tobago-3,Trinidad and Tobago,NA,2019,0,0,3,TTO
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2010,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2011,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2012,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2013,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2014,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2015,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2016,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2017,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2018,0,0,1,TCA
Turks and Caicos Islands-1,Turks and Caicos Islands,NA,2019,0,0,1,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2010,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2011,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2012,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2013,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2014,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2015,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2016,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2017,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2018,0,0,2,TCA
Turks and Caicos Islands-2,Turks and Caicos Islands,NA,2019,0,0,2,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2010,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2011,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2012,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2013,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2014,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2015,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2016,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2017,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2018,0,0,3,TCA
Turks and Caicos Islands-3,Turks and Caicos Islands,NA,2019,0,0,3,TCA
United States-1,United States,NA,2010,1238.388888888889,18,1,USA
United States-1,United States,NA,2011,1618.3846153846155,13,1,USA
United States-1,United States,NA,2012,1408.15,20,1,USA
United States-1,United States,NA,2013,1366.642857142857,14,1,USA
United States-1,United States,NA,2014,1081.9,10,1,USA
United States-1,United States,NA,2015,917.5454545454545,11,1,USA
United States-1,United States,NA,2016,92.0,1,1,USA
United States-1,United States,NA,2017,268.0,2,1,USA
United States-1,United States,NA,2018,216.33333333333334,3,1,USA
United States-1,United States,NA,2019,85.0,1,1,USA
United States-2,United States,NA,2010,1058.6315789473683,19,2,USA
United States-2,United States,NA,2011,1687.1666666666667,24,2,USA
United States-2,United States,NA,2012,1322.4285714285713,14,2,USA
United States-2,United States,NA,2013,1507.6666666666667,15,2,USA
United States-2,United States,NA,2014,1079.8333333333333,6,2,USA
United States-2,United States,NA,2015,935.75,12,2,USA
United States-2,United States,NA,2016,671.0,1,2,USA
United States-2,United States,NA,2017,599.6666666666666,3,2,USA
United States-2,United States,NA,2018,0,0,2,USA
United States-2,United States,NA,2019,0,0,2,USA
United States-3,United States,NA,2010,304.0,1,3,USA
United States-3,United States,NA,2011,898.5,2,3,USA
United States-3,United States,NA,2012,1808.0,1,3,USA
United States-3,United States,NA,2013,1187.0,2,3,USA
United States-3,United States,NA,2014,0,0,3,USA
United States-3,United States,NA,2015,1176.0,1,3,USA
United States-3,United States,NA,2016,724.5,2,3,USA
United States-3,United States,NA,2017,0,0,3,USA
United States-3,United States,NA,2018,0,0,3,USA
United States-3,United States,NA,2019,0,0,3,USA
"Virgin Islands, British-1","Virgin Islands, British",NA,2010,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2011,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2012,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2013,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2014,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2015,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2016,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2017,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2018,0,0,1,VGB
"Virgin Islands, British-1","Virgin Islands, British",NA,2019,0,0,1,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2010,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2011,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2012,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2013,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2014,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2015,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2016,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2017,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2018,0,0,2,VGB
"Virgin Islands, British-2","Virgin Islands, British",NA,2019,0,0,2,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2010,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2011,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2012,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2013,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2014,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2015,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2016,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2017,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2018,0,0,3,VGB
"Virgin Islands, British-3","Virgin Islands, British",NA,2019,0,0,3,VGB
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2010,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2011,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2012,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2013,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2014,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2015,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2016,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2017,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2018,0,0,1,VIR
"Virgin Islands, U.S.-1","Virgin Islands, U.S.",NA,2019,0,0,1,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2010,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2011,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2012,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2013,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2014,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2015,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2016,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2017,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2018,0,0,2,VIR
"Virgin Islands, U.S.-2","Virgin Islands, U.S.",NA,2019,0,0,2,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2010,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2011,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2012,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2013,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2014,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2015,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2016,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2017,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2018,0,0,3,VIR
"Virgin Islands, U.S.-3","Virgin Islands, U.S.",NA,2019,0,0,3,VIR
American Samoa-1,American Samoa,OC,2010,0,0,1,ASM
American Samoa-1,American Samoa,OC,2011,0,0,1,ASM
American Samoa-1,American Samoa,OC,2012,0,0,1,ASM
American Samoa-1,American Samoa,OC,2013,0,0,1,ASM
American Samoa-1,American Samoa,OC,2014,0,0,1,ASM
American Samoa-1,American Samoa,OC,2015,0,0,1,ASM
American Samoa-1,American Samoa,OC,2016,0,0,1,ASM
American Samoa-1,American Samoa,OC,2017,0,0,1,ASM
American Samoa-1,American Samoa,OC,2018,0,0,1,ASM
American Samoa-1,American Samoa,OC,2019,0,0,1,ASM
American Samoa-2,American Samoa,OC,2010,0,0,2,ASM
